Année RAP;Type de Budget (Hors Budgets annexes);Code Mission;Mission;Code Programme;Programme;Code Action;Action;Code Sous-Action;Sous-Action;Code Catégorie;Catégorie;"EXEC CP 2017
RAP 2017";Code Titre;Titre;Code Ministère au 1er janvier 2017;Ministère au 1er janvier 2017
2017;Budget général;DA;Défense;178;Préparation et emploi des forces;05;Logistique et soutien interarmées;82;Soutien des forces par les bases de défense;71;Prêts et avances;0;7;Dépenses d’opérations financières;MIN70;Défense
2017;Budget général;DA;Défense;178;Préparation et emploi des forces;05;Logistique et soutien interarmées;83;Soutiens complémentaires;31;Dépenses de fonctionnement autres que celles de personnel;154 535 706;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;178;Préparation et emploi des forces;05;Logistique et soutien interarmées;83;Soutiens complémentaires;51;Dépenses pour immobilisations corporelles de l’État;2 297 809;5;Dépenses d’investissement;MIN70;Défense
2017;Budget général;DA;Défense;178;Préparation et emploi des forces;05;Logistique et soutien interarmées;83;Soutiens complémentaires;52;Dépenses pour immobilisations incorporelles de l’État;751 854;5;Dépenses d’investissement;MIN70;Défense
2017;Budget général;DA;Défense;178;Préparation et emploi des forces;05;Logistique et soutien interarmées;84;Service interarmées des munitions;31;Dépenses de fonctionnement autres que celles de personnel;16 378 398;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;178;Préparation et emploi des forces;05;Logistique et soutien interarmées;84;Service interarmées des munitions;51;Dépenses pour immobilisations corporelles de l’État;2 891 556;5;Dépenses d’investissement;MIN70;Défense
2017;Budget général;DA;Défense;178;Préparation et emploi des forces;05;Logistique et soutien interarmées;85;Service du commissariat aux armées;31;Dépenses de fonctionnement autres que celles de personnel;507 225 284;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;178;Préparation et emploi des forces;05;Logistique et soutien interarmées;85;Service du commissariat aux armées;51;Dépenses pour immobilisations corporelles de l’État;16 408 582;5;Dépenses d’investissement;MIN70;Défense
2017;Budget général;DA;Défense;178;Préparation et emploi des forces;05;Logistique et soutien interarmées;85;Service du commissariat aux armées;52;Dépenses pour immobilisations incorporelles de l’État;218 584;5;Dépenses d’investissement;MIN70;Défense
2017;Budget général;DA;Défense;178;Préparation et emploi des forces;06;Surcoûts liés aux opérations extérieures;;;31;Dépenses de fonctionnement autres que celles de personnel;428 103 512;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;178;Préparation et emploi des forces;06;Surcoûts liés aux opérations extérieures;;;51;Dépenses pour immobilisations corporelles de l’État;235 137;5;Dépenses d’investissement;MIN70;Défense
2017;Budget général;DA;Défense;178;Préparation et emploi des forces;06;Surcoûts liés aux opérations extérieures;;;64;Transferts aux autres collectivités;28 064 658;6;Dépenses d’intervention;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;04;Politique immobilière;;;21;Rémunérations d’activité;-32 608;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;04;Politique immobilière;;;31;Dépenses de fonctionnement autres que celles de personnel;692 737 263;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;04;Politique immobilière;;;32;Subventions pour charges de service public;-1 784;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;04;Politique immobilière;;;51;Dépenses pour immobilisations corporelles de l’État;682 390 425;5;Dépenses d’investissement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;04;Politique immobilière;;;52;Dépenses pour immobilisations incorporelles de l’État;139 800;5;Dépenses d’investissement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;04;Politique immobilière;;;64;Transferts aux autres collectivités;6 512 819;6;Dépenses d’intervention;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;04;Politique immobilière;;;72;Dotations en fonds propres;5 000 000;7;Dépenses d’opérations financières;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;05;Systèmes d'information, d'administration et de gestion;;;21;Rémunérations d’activité;6 757;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;05;Systèmes d'information, d'administration et de gestion;;;23;Prestations sociales et allocations diverses;4 708;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;05;Systèmes d'information, d'administration et de gestion;;;31;Dépenses de fonctionnement autres que celles de personnel;110 229 179;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;05;Systèmes d'information, d'administration et de gestion;;;51;Dépenses pour immobilisations corporelles de l’État;2 439 694;5;Dépenses d’investissement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;05;Systèmes d'information, d'administration et de gestion;;;52;Dépenses pour immobilisations incorporelles de l’État;34 521 932;5;Dépenses d’investissement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;06;Politiques des ressources humaines;03;Reconversion;21;Rémunérations d’activité;-3 038;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;06;Politiques des ressources humaines;03;Reconversion;23;Prestations sociales et allocations diverses;-456;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;06;Politiques des ressources humaines;03;Reconversion;31;Dépenses de fonctionnement autres que celles de personnel;31 906 372;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;06;Politiques des ressources humaines;03;Reconversion;51;Dépenses pour immobilisations corporelles de l’État;123 640;5;Dépenses d’investissement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;06;Politiques des ressources humaines;03;Reconversion;64;Transferts aux autres collectivités;40 700;6;Dépenses d’intervention;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;06;Politiques des ressources humaines;04;Action sociale et autres politiques de ressources humaines (hors rémunérations des agents);21;Rémunérations d’activité;10 691;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;06;Politiques des ressources humaines;04;Action sociale et autres politiques de ressources humaines (hors rémunérations des agents);22;Cotisations et contributions sociales;30 901;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;06;Politiques des ressources humaines;04;Action sociale et autres politiques de ressources humaines (hors rémunérations des agents);23;Prestations sociales et allocations diverses;-379 929;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;06;Politiques des ressources humaines;04;Action sociale et autres politiques de ressources humaines (hors rémunérations des agents);31;Dépenses de fonctionnement autres que celles de personnel;105 991 821;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;06;Politiques des ressources humaines;04;Action sociale et autres politiques de ressources humaines (hors rémunérations des agents);51;Dépenses pour immobilisations corporelles de l’État;170 576;5;Dépenses d’investissement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;06;Politiques des ressources humaines;04;Action sociale et autres politiques de ressources humaines (hors rémunérations des agents);61;Transferts aux ménages;822 452;6;Dépenses d’intervention;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;08;Politique culturelle et éducative;01;Actions culturelles et mise en valeur du patrimoine;31;Dépenses de fonctionnement autres que celles de personnel;269 570;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;08;Politique culturelle et éducative;01;Actions culturelles et mise en valeur du patrimoine;32;Subventions pour charges de service public;17 367 659;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;08;Politique culturelle et éducative;01;Actions culturelles et mise en valeur du patrimoine;51;Dépenses pour immobilisations corporelles de l’État;4 020;5;Dépenses d’investissement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;08;Politique culturelle et éducative;01;Actions culturelles et mise en valeur du patrimoine;64;Transferts aux autres collectivités;336 748;6;Dépenses d’intervention;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;08;Politique culturelle et éducative;01;Actions culturelles et mise en valeur du patrimoine;72;Dotations en fonds propres;4 791 373;7;Dépenses d’opérations financières;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;08;Politique culturelle et éducative;02;Gestion et communication des archives historiques de la défense;31;Dépenses de fonctionnement autres que celles de personnel;2 882 046;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;08;Politique culturelle et éducative;02;Gestion et communication des archives historiques de la défense;51;Dépenses pour immobilisations corporelles de l’État;200 562;5;Dépenses d’investissement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;10;Restructurations;;;21;Rémunérations d’activité;-592;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;10;Restructurations;;;31;Dépenses de fonctionnement autres que celles de personnel;13 494 661;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;10;Restructurations;;;51;Dépenses pour immobilisations corporelles de l’État;42 655 367;5;Dépenses d’investissement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;10;Restructurations;;;62;Transferts aux entreprises;7 507 991;6;Dépenses d’intervention;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;10;Restructurations;;;63;Transferts aux collectivités territoriales;9 101 198;6;Dépenses d’intervention;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;10;Restructurations;;;64;Transferts aux autres collectivités;1 644 931;6;Dépenses d’intervention;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;10;Restructurations;;;73;Dépenses de participations financières;1 500 000;7;Dépenses d’opérations financières;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;11;Pilotage, soutien et communication;;;21;Rémunérations d’activité;3 277;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;11;Pilotage, soutien et communication;;;23;Prestations sociales et allocations diverses;334;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;11;Pilotage, soutien et communication;;;31;Dépenses de fonctionnement autres que celles de personnel;279 580 418;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;11;Pilotage, soutien et communication;;;32;Subventions pour charges de service public;70 453 180;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;11;Pilotage, soutien et communication;;;51;Dépenses pour immobilisations corporelles de l’État;98 949 254;5;Dépenses d’investissement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;11;Pilotage, soutien et communication;;;64;Transferts aux autres collectivités;1 000;6;Dépenses d’intervention;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;50;"Recherche et exploitation du renseignement intéressant la sécurité de la France - Personnel travaillant  pour le programme ""Environnement et prospective de la politique de défense""";01;Renseignement extérieur;21;Rémunérations d’activité;271 637 941;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;50;"Recherche et exploitation du renseignement intéressant la sécurité de la France - Personnel travaillant  pour le programme ""Environnement et prospective de la politique de défense""";01;Renseignement extérieur;22;Cotisations et contributions sociales;147 148 654;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;50;"Recherche et exploitation du renseignement intéressant la sécurité de la France - Personnel travaillant  pour le programme ""Environnement et prospective de la politique de défense""";01;Renseignement extérieur;23;Prestations sociales et allocations diverses;1 907 626;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;50;"Recherche et exploitation du renseignement intéressant la sécurité de la France - Personnel travaillant  pour le programme ""Environnement et prospective de la politique de défense""";02;Renseignement de sécurité et de défense;21;Rémunérations d’activité;54 404 941;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;50;"Recherche et exploitation du renseignement intéressant la sécurité de la France - Personnel travaillant  pour le programme ""Environnement et prospective de la politique de défense""";02;Renseignement de sécurité et de défense;22;Cotisations et contributions sociales;45 567 636;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;50;"Recherche et exploitation du renseignement intéressant la sécurité de la France - Personnel travaillant  pour le programme ""Environnement et prospective de la politique de défense""";02;Renseignement de sécurité et de défense;23;Prestations sociales et allocations diverses;194 347;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;51;"Prospective de défense - Personnel travaillant  pour le programme ""Environnement et prospective de la politique de défense""";01;DGRIS / Administration  centrale;21;Rémunérations d’activité;14 744 045;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;51;"Prospective de défense - Personnel travaillant  pour le programme ""Environnement et prospective de la politique de défense""";01;DGRIS / Administration  centrale;22;Cotisations et contributions sociales;9 235 517;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;51;"Prospective de défense - Personnel travaillant  pour le programme ""Environnement et prospective de la politique de défense""";01;DGRIS / Administration  centrale;23;Prestations sociales et allocations diverses;83 812;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;52;Relations internationales;01;DGA / Soutien aux exportations;21;Rémunérations d’activité;2 309 063;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;52;Relations internationales;01;DGA / Soutien aux exportations;22;Cotisations et contributions sociales;1 743 574;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;52;Relations internationales;01;DGA / Soutien aux exportations;23;Prestations sociales et allocations diverses;16 372;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;52;Relations internationales;02;DGRIS / Diplomatie de défense;21;Rémunérations d’activité;48 193 409;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;52;Relations internationales;02;DGRIS / Diplomatie de défense;22;Cotisations et contributions sociales;14 802 938;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;52;Relations internationales;02;DGRIS / Diplomatie de défense;23;Prestations sociales et allocations diverses;6 980;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;53;"Préparation et conduite des opérations d'armement - Personnel travaillant  pour le programme  ""Équipement des forces """;01;Soutien aux opérations d'armement;21;Rémunérations d’activité;500 619 352;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;53;"Préparation et conduite des opérations d'armement - Personnel travaillant  pour le programme  ""Équipement des forces """;01;Soutien aux opérations d'armement;22;Cotisations et contributions sociales;1 436 752 481;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;53;"Préparation et conduite des opérations d'armement - Personnel travaillant  pour le programme  ""Équipement des forces """;01;Soutien aux opérations d'armement;23;Prestations sociales et allocations diverses;1 236 004;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";01;Commandement des armées;21;Rémunérations d’activité;68 200 962;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";01;Commandement des armées;22;Cotisations et contributions sociales;56 811 195;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";01;Commandement des armées;23;Prestations sociales et allocations diverses;231 718;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";02;Organismes interarmées à vocation opérationnelle;21;Rémunérations d’activité;126 820 643;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";02;Organismes interarmées à vocation opérationnelle;22;Cotisations et contributions sociales;97 195 797;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";02;Organismes interarmées à vocation opérationnelle;23;Prestations sociales et allocations diverses;536 992;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";03;Organismes interarmées à vocation prospective et maitrise des armements;21;Rémunérations d’activité;13 455 029;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";03;Organismes interarmées à vocation prospective et maitrise des armements;22;Cotisations et contributions sociales;12 276 723;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";03;Organismes interarmées à vocation prospective et maitrise des armements;23;Prestations sociales et allocations diverses;53 976;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";04;Enseignement interarmées;21;Rémunérations d’activité;26 822 558;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";04;Enseignement interarmées;22;Cotisations et contributions sociales;24 544 017;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";04;Enseignement interarmées;23;Prestations sociales et allocations diverses;59 779;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";04;Enseignement interarmées;31;Dépenses de fonctionnement autres que celles de personnel;-583;3;Dépenses de fonctionnement;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";05;EMA / Relations internationales militaires / PPE;21;Rémunérations d’activité;115 598 208;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";05;EMA / Relations internationales militaires / PPE;22;Cotisations et contributions sociales;53 052 787;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";05;EMA / Relations internationales militaires / PPE;23;Prestations sociales et allocations diverses;-1 530;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";06;Renseignement d'intérêt militaire;21;Rémunérations d’activité;77 134 159;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";06;Renseignement d'intérêt militaire;22;Cotisations et contributions sociales;61 348 859;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";06;Renseignement d'intérêt militaire;23;Prestations sociales et allocations diverses;386 772;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";07;Systèmes d'information et de communication;21;Rémunérations d’activité;271 674 423;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";07;Systèmes d'information et de communication;22;Cotisations et contributions sociales;221 402 142;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;54;"Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme ""Préparation et emploi des forces""";07;Systèmes d'information et de communication;23;Prestations sociales et allocations diverses;935 502;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;55;"Préparation des forces terrestres - Personnel travaillant pour le programme ""Préparation et emploi des forces""";01;Ressources humaines des forces terrestres;21;Rémunérations d’activité;3 445 043 914;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;55;"Préparation des forces terrestres - Personnel travaillant pour le programme ""Préparation et emploi des forces""";01;Ressources humaines des forces terrestres;22;Cotisations et contributions sociales;3 258 494 060;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;55;"Préparation des forces terrestres - Personnel travaillant pour le programme ""Préparation et emploi des forces""";01;Ressources humaines des forces terrestres;23;Prestations sociales et allocations diverses;2 727 929;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;56;"Préparation des forces navales - Personnel travaillant pour le programme ""Préparation et emploi des forces""";01;Ressources humaines des forces navales;21;Rémunérations d’activité;1 269 376 330;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;56;"Préparation des forces navales - Personnel travaillant pour le programme ""Préparation et emploi des forces""";01;Ressources humaines des forces navales;22;Cotisations et contributions sociales;1 104 413 508;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;56;"Préparation des forces navales - Personnel travaillant pour le programme ""Préparation et emploi des forces""";01;Ressources humaines des forces navales;23;Prestations sociales et allocations diverses;3 123 651;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;56;"Préparation des forces navales - Personnel travaillant pour le programme ""Préparation et emploi des forces""";02;Rémunérations des ouvriers de l'Etat de la DCNS;21;Rémunérations d’activité;20 069 726;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;56;"Préparation des forces navales - Personnel travaillant pour le programme ""Préparation et emploi des forces""";02;Rémunérations des ouvriers de l'Etat de la DCNS;22;Cotisations et contributions sociales;9 880 241;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;56;"Préparation des forces navales - Personnel travaillant pour le programme ""Préparation et emploi des forces""";02;Rémunérations des ouvriers de l'Etat de la DCNS;23;Prestations sociales et allocations diverses;41 203;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;57;"Préparation des forces aériennes- Personnel travaillant pour le programme ""Préparation et emploi des forces""";01;Ressources humaines des forces aériennes;21;Rémunérations d’activité;1 259 018 155;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;57;"Préparation des forces aériennes- Personnel travaillant pour le programme ""Préparation et emploi des forces""";01;Ressources humaines des forces aériennes;22;Cotisations et contributions sociales;1 184 713 988;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;57;"Préparation des forces aériennes- Personnel travaillant pour le programme ""Préparation et emploi des forces""";01;Ressources humaines des forces aériennes;23;Prestations sociales et allocations diverses;1 325 193;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;57;"Préparation des forces aériennes- Personnel travaillant pour le programme ""Préparation et emploi des forces""";02;Service industriel aéronautique(SIAé);21;Rémunérations d’activité;29 938 405;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;57;"Préparation des forces aériennes- Personnel travaillant pour le programme ""Préparation et emploi des forces""";02;Service industriel aéronautique(SIAé);22;Cotisations et contributions sociales;19 976 927;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;57;"Préparation des forces aériennes- Personnel travaillant pour le programme ""Préparation et emploi des forces""";02;Service industriel aéronautique(SIAé);23;Prestations sociales et allocations diverses;22 293;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";01;Fonction pétrolière;21;Rémunérations d’activité;65 293 477;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";01;Fonction pétrolière;22;Cotisations et contributions sociales;55 725 262;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";01;Fonction pétrolière;23;Prestations sociales et allocations diverses;121 887;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";02;Logistique et soutien interarmées / CICoS;21;Rémunérations d’activité;42 437 939;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";02;Logistique et soutien interarmées / CICoS;22;Cotisations et contributions sociales;28 067 994;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";02;Logistique et soutien interarmées / CICoS;23;Prestations sociales et allocations diverses;117 674;2;Dépenses de personnel;MIN70;Défense
2017;Budget général;DA;Défense;212;Soutien de la politique de la défense;58;"Logistique et soutien interarmées - Personnel travaillant pour le programme ""Préparation et emploi des forces""";03;Soutiens complémentaires;21;Rémunérations d’activité;2 323 287;2;Dépenses de personnel;MIN70;Défense
